,botanist,images,last_watered,name,origin_location,plant_id,recording_taken,scientific_name,soil_moisture,temperature,error
509,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'medium_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/medium/2560px-Epipremnum_aureum_31082012.jpg', 'original_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/og/2560px-Epipremnum_aureum_31082012.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/regular/2560px-Epipremnum_aureum_31082012.jpg', 'small_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/small/2560px-Epipremnum_aureum_31082012.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/thumbnail/2560px-Epipremnum_aureum_31082012.jpg'}","Mon, 05 Aug 2024 14:03:04 GMT",Epipremnum Aureum,"['-19.32556', '-41.25528', 'Resplendor', 'BR', 'America/Sao_Paulo']",50,2024-08-06 11:21:11,['Epipremnum aureum'],25.762495934172307,13.157011678168725,
510,,,,,,51,,,,,plant not found
511,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'medium_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/medium/2560px-Epipremnum_aureum_31082012.jpg', 'original_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/og/2560px-Epipremnum_aureum_31082012.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/regular/2560px-Epipremnum_aureum_31082012.jpg', 'small_url': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/small/2560px-Epipremnum_aureum_31082012.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2773_epipremnum_aureum/thumbnail/2560px-Epipremnum_aureum_31082012.jpg'}","Mon, 05 Aug 2024 14:03:04 GMT",Epipremnum Aureum,"['-19.32556', '-41.25528', 'Resplendor', 'BR', 'America/Sao_Paulo']",0,2024-08-06 11:21:17,['Epipremnum aureum'],25.756465253630196,13.15717610098903,
512,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}",,"Mon, 05 Aug 2024 13:54:32 GMT",Venus flytrap,"['33.95015', '-118.03917', 'South Whittier', 'US', 'America/Los_Angeles']",1,2024-08-06 11:21:17,,24.010023044291344,12.025957144137882,
513,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}",,"Mon, 05 Aug 2024 14:10:54 GMT",Corpse flower,"['7.65649', '4.92235', 'Efon-Alaaye', 'NG', 'Africa/Lagos']",2,2024-08-06 11:21:21,,30.639299851683347,9.115307726536155,
514,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}",,"Mon, 05 Aug 2024 14:50:16 GMT",Rafflesia arnoldii,"['-19.32556', '-41.25528', 'Resplendor', 'BR', 'America/Sao_Paulo']",3,2024-08-06 11:21:20,,29.04473422286263,9.986239562445144,
515,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}",,"Mon, 05 Aug 2024 13:16:25 GMT",Black bat flower,"['13.70167', '-89.10944', 'Ilopango', 'SV', 'America/El_Salvador']",4,2024-08-06 11:21:20,,20.97890346023857,11.32117662392109,
516,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 14:56:18 GMT",Pitcher plant,"['22.88783', '84.13864', 'Jashpurnagar', 'IN', 'Asia/Kolkata']",5,2024-08-06 11:21:19,['Sarracenia catesbaei'],30.462438028382223,17.92823429678686,
517,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 13:35:35 GMT",Wollemi pine,"['43.86682', '-79.2663', 'Markham', 'CA', 'America/Toronto']",6,2024-08-06 11:21:18,['Wollemia nobilis'],27.39208331325301,10.959647467305185,
518,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 13:23:01 GMT",Bird of paradise,"['5.27247', '-3.59625', 'Bonoua', 'CI', 'Africa/Abidjan']",8,2024-08-06 11:21:21,"[""Heliconia schiedeana 'Fire and Ice'""]",21.37136979224651,11.512811440954708,
519,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 14:12:43 GMT",Cactus,"['50.9803', '11.32903', 'Weimar', 'DE', 'Europe/Berlin']",9,2024-08-06 11:21:18,['Pereskia grandifolia'],26.458531987439613,10.59160778625458,
520,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}",,"Mon, 05 Aug 2024 13:04:57 GMT","Dragon tree,","['43.50891', '16.43915', 'Split', 'HR', 'Europe/Zagreb']",10,2024-08-06 11:21:19,,22.678014726133085,13.943994126048107,
521,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'medium_url': 'https://perenual.com/storage/species_image/1007_asclepias_curassavica/medium/51757177616_7ca0baaa87_b.jpg', 'original_url': 'https://perenual.com/storage/species_image/1007_asclepias_curassavica/og/51757177616_7ca0baaa87_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1007_asclepias_curassavica/regular/51757177616_7ca0baaa87_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1007_asclepias_curassavica/small/51757177616_7ca0baaa87_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1007_asclepias_curassavica/thumbnail/51757177616_7ca0baaa87_b.jpg'}","Mon, 05 Aug 2024 13:37:24 GMT",Asclepias Curassavica,"['20.88953', '-156.47432', 'Kahului', 'US', 'Pacific/Honolulu']",11,2024-08-06 11:21:21,['Asclepias curassavica'],26.743518294943826,25.10639592399957,
522,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}",,"Mon, 05 Aug 2024 13:13:51 GMT",Brugmansia X Candida,"['32.5007', '-94.74049', 'Longview', 'US', 'America/Chicago']",12,2024-08-06 11:21:24,,21.754812392927306,12.787952773796766,
523,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}",,"Mon, 05 Aug 2024 13:36:47 GMT",Canna ‘Striata’,"['49.68369', '8.61839', 'Bensheim', 'DE', 'Europe/Berlin']",13,2024-08-06 11:21:29,,28.247236055911998,9.5157298104085,
524,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'medium_url': 'https://perenual.com/storage/species_image/2015_colocasia_esculenta/medium/24325097844_14719030a3_b.jpg', 'original_url': 'https://perenual.com/storage/species_image/2015_colocasia_esculenta/og/24325097844_14719030a3_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2015_colocasia_esculenta/regular/24325097844_14719030a3_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2015_colocasia_esculenta/small/24325097844_14719030a3_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2015_colocasia_esculenta/thumbnail/24325097844_14719030a3_b.jpg'}","Mon, 05 Aug 2024 14:17:54 GMT",Colocasia Esculenta,"['29.65163', '-82.32483', 'Gainesville', 'US', 'America/New_York']",14,2024-08-06 11:21:23,['Colocasia esculenta'],28.683385317968018,13.122732254723486,
525,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}",,"Mon, 05 Aug 2024 13:45:31 GMT",Cuphea ‘David Verity’,"['36.08497', '9.37082', 'Siliana', 'TN', 'Africa/Tunis']",15,2024-08-06 11:21:23,,23.772296191176466,9.972748300009824,
526,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'medium_url': 'https://perenual.com/storage/species_image/2868_euphorbia_cotinifolia/medium/51952243235_061102bd05_b.jpg', 'original_url': 'https://perenual.com/storage/species_image/2868_euphorbia_cotinifolia/og/51952243235_061102bd05_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2868_euphorbia_cotinifolia/regular/51952243235_061102bd05_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2868_euphorbia_cotinifolia/small/51952243235_061102bd05_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2868_euphorbia_cotinifolia/thumbnail/51952243235_061102bd05_b.jpg'}","Mon, 05 Aug 2024 13:50:40 GMT",Euphorbia Cotinifolia,"['40.93121', '-73.89875', 'Yonkers', 'US', 'America/New_York']",16,2024-08-06 11:21:22,['Euphorbia cotinifolia'],-10.632373839999985,13.278441040981633,
527,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 14:02:40 GMT",Ipomoea Batatas,"['-7.51611', '109.05389', 'Wangon', 'ID', 'Asia/Jakarta']",17,2024-08-06 11:21:24,['Ipomoea batatas'],25.582241517943757,9.76425723272606,
528,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}",,"Mon, 05 Aug 2024 14:29:39 GMT",Manihot Esculenta ‘Variegata’,"['51.30001', '13.10984', 'Oschatz', 'DE', 'Europe/Berlin']",18,2024-08-06 11:21:25,,27.08089839320388,9.018550790107192,
529,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 13:24:30 GMT",Musa Basjoo,"['-21.44236', '27.46153', 'Tonota', 'BW', 'Africa/Gaborone']",19,2024-08-06 11:21:23,['Musa basjoo'],26.362281645852747,13.855287399576952,
530,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 14:49:34 GMT",Salvia Splendens,"['41.15612', '1.10687', 'Reus', 'ES', 'Europe/Madrid']",20,2024-08-06 11:21:31,['Salvia splendens'],27.744553881720435,8.58852974874187,
531,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'medium_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/medium/49388458462_0ef650db39_b.jpg', 'original_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/og/49388458462_0ef650db39_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/regular/49388458462_0ef650db39_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/small/49388458462_0ef650db39_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/thumbnail/49388458462_0ef650db39_b.jpg'}","Mon, 05 Aug 2024 14:23:59 GMT",Anthurium,"['-29.2975', '-51.50361', 'Carlos Barbosa', 'BR', 'America/Sao_Paulo']",21,2024-08-06 11:21:23,['Anthurium andraeanum'],28.35292342735042,11.00955285718879,
532,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}","{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'medium_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'original_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'regular_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'small_url': 'https://perenual.com/storage/image/upgrade_access.jpg', 'thumbnail': 'https://perenual.com/storage/image/upgrade_access.jpg'}","Mon, 05 Aug 2024 13:03:26 GMT",Bird of Paradise,"['48.35693', '10.98461', 'Friedberg', 'DE', 'Europe/Berlin']",22,2024-08-06 11:21:28,"[""Heliconia schiedeana 'Fire and Ice'""]",21.752243741715404,9.540103577576952,
533,"{'email': 'eliza.andrews@lnhm.co.uk', 'name': 'Eliza Andrews', 'phone': '(846)669-6651x75948'}","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'medium_url': 'https://perenual.com/storage/species_image/2045_cordyline_fruticosa/medium/2560px-Cordyline_fruticosa_Rubra_1.jpg', 'original_url': 'https://perenual.com/storage/species_image/2045_cordyline_fruticosa/og/2560px-Cordyline_fruticosa_Rubra_1.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2045_cordyline_fruticosa/regular/2560px-Cordyline_fruticosa_Rubra_1.jpg', 'small_url': 'https://perenual.com/storage/species_image/2045_cordyline_fruticosa/small/2560px-Cordyline_fruticosa_Rubra_1.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2045_cordyline_fruticosa/thumbnail/2560px-Cordyline_fruticosa_Rubra_1.jpg'}","Mon, 05 Aug 2024 14:56:47 GMT",Cordyline Fruticosa,"['52.53048', '13.29371', 'Charlottenburg-Nord', 'DE', 'Europe/Berlin']",23,2024-08-06 11:21:31,['Cordyline fruticosa'],29.477667378118994,11.403425879421581,
534,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'medium_url': 'https://perenual.com/storage/species_image/288_ficus_carica/medium/52377169610_b7a247a378_b.jpg', 'original_url': 'https://perenual.com/storage/species_image/288_ficus_carica/og/52377169610_b7a247a378_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/288_ficus_carica/regular/52377169610_b7a247a378_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/288_ficus_carica/small/52377169610_b7a247a378_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/288_ficus_carica/thumbnail/52377169610_b7a247a378_b.jpg'}","Mon, 05 Aug 2024 14:44:00 GMT",Ficus,"['43.82634', '144.09638', 'Motomachi', 'JP', 'Asia/Tokyo']",24,2024-08-06 11:21:30,['Ficus carica'],26.119130979104483,13.051348414887721,
535,"{'email': 'gertrude.jekyll@lnhm.co.uk', 'name': 'Gertrude Jekyll', 'phone': '001-481-273-3691x127'}",,"Mon, 05 Aug 2024 13:58:41 GMT",Palm Trees,"['11.8659', '34.3869', 'Ar Ruseris', 'SD', 'Africa/Khartoum']",25,2024-08-06 11:21:30,,27.456046512723844,11.584054231819495,
536,"{'email': 'carl.linnaeus@lnhm.co.uk', 'name': 'Carl Linnaeus', 'phone': '(146)994-1635x35992'}","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'medium_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/medium/24449059743_2aee995991_b.jpg', 'original_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/og/24449059743_2aee995991_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/regular/24449059743_2aee995991_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/small/24449059743_2aee995991_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/thumbnail/24449059743_2aee995991_b.jpg'}","Mon, 05 Aug 2024 14:23:18 GMT",Dieffenbachia Seguine,"['36.06386', '4.62744', 'El Achir', 'DZ', 'Africa/Algiers']",26,2024-08-06 11:21:30,['Dieffenbachia seguine'],30.550074505059797,14.146621596533617,
